,geometry,crime,color
277,"POLYGON ((-73.55583070150007 45.51806850850004, -73.55383070150008 45.51806850850004, -73.55383070150008 45.51606850850003, -73.55583070150007 45.51606850850003, -73.55583070150007 45.51806850850004))",21,purple
278,"POLYGON ((-73.55383070150008 45.51806850850004, -73.55183070150008 45.51806850850004, -73.55183070150008 45.51606850850003, -73.55383070150008 45.51606850850003, -73.55383070150008 45.51806850850004))",8,purple
279,"POLYGON ((-73.55183070150008 45.51806850850004, -73.54983070150008 45.51806850850004, -73.54983070150008 45.51606850850003, -73.55183070150008 45.51606850850003, -73.55183070150008 45.51806850850004))",18,purple
280,"POLYGON ((-73.58983070149999 45.52006850850004, -73.5878307015 45.52006850850004, -73.5878307015 45.51806850850004, -73.58983070149999 45.51806850850004, -73.58983070149999 45.52006850850004))",49,yellow
281,"POLYGON ((-73.5878307015 45.52006850850004, -73.5858307015 45.52006850850004, -73.5858307015 45.51806850850004, -73.5878307015 45.51806850850004, -73.5878307015 45.52006850850004))",8,purple
282,"POLYGON ((-73.5858307015 45.52006850850004, -73.58383070150001 45.52006850850004, -73.58383070150001 45.51806850850004, -73.5858307015 45.51806850850004, -73.5858307015 45.52006850850004))",59,yellow
283,"POLYGON ((-73.58383070150001 45.52006850850004, -73.58183070150001 45.52006850850004, -73.58183070150001 45.51806850850004, -73.58383070150001 45.51806850850004, -73.58383070150001 45.52006850850004))",65,yellow
284,"POLYGON ((-73.58183070150001 45.52006850850004, -73.57983070150001 45.52006850850004, -73.57983070150001 45.51806850850004, -73.58183070150001 45.51806850850004, -73.58183070150001 45.52006850850004))",49,yellow
285,"POLYGON ((-73.57983070150001 45.52006850850004, -73.57783070150002 45.52006850850004, -73.57783070150002 45.51806850850004, -73.57983070150001 45.51806850850004, -73.57983070150001 45.52006850850004))",76,yellow
286,"POLYGON ((-73.57783070150002 45.52006850850004, -73.57583070150002 45.52006850850004, -73.57583070150002 45.51806850850004, -73.57783070150002 45.51806850850004, -73.57783070150002 45.52006850850004))",164,yellow
287,"POLYGON ((-73.57583070150002 45.52006850850004, -73.57383070150003 45.52006850850004, -73.57383070150003 45.51806850850004, -73.57583070150002 45.51806850850004, -73.57583070150002 45.52006850850004))",147,yellow
288,"POLYGON ((-73.57383070150003 45.52006850850004, -73.57183070150003 45.52006850850004, -73.57183070150003 45.51806850850004, -73.57383070150003 45.51806850850004, -73.57383070150003 45.52006850850004))",135,yellow
289,"POLYGON ((-73.57183070150003 45.52006850850004, -73.56983070150004 45.52006850850004, -73.56983070150004 45.51806850850004, -73.57183070150003 45.51806850850004, -73.57183070150003 45.52006850850004))",66,yellow
290,"POLYGON ((-73.56983070150004 45.52006850850004, -73.56783070150004 45.52006850850004, -73.56783070150004 45.51806850850004, -73.56983070150004 45.51806850850004, -73.56983070150004 45.52006850850004))",73,yellow
291,"POLYGON ((-73.56783070150004 45.52006850850004, -73.56583070150005 45.52006850850004, -73.56583070150005 45.51806850850004, -73.56783070150004 45.51806850850004, -73.56783070150004 45.52006850850004))",61,yellow
292,"POLYGON ((-73.56583070150005 45.52006850850004, -73.56383070150005 45.52006850850004, -73.56383070150005 45.51806850850004, -73.56583070150005 45.51806850850004, -73.56583070150005 45.52006850850004))",15,purple
293,"POLYGON ((-73.56383070150005 45.52006850850004, -73.56183070150006 45.52006850850004, -73.56183070150006 45.51806850850004, -73.56383070150005 45.51806850850004, -73.56383070150005 45.52006850850004))",42,yellow
294,"POLYGON ((-73.56183070150006 45.52006850850004, -73.55983070150006 45.52006850850004, -73.55983070150006 45.51806850850004, -73.56183070150006 45.51806850850004, -73.56183070150006 45.52006850850004))",88,yellow
295,"POLYGON ((-73.55983070150006 45.52006850850004, -73.55783070150007 45.52006850850004, -73.55783070150007 45.51806850850004, -73.55983070150006 45.51806850850004, -73.55983070150006 45.52006850850004))",2,purple
296,"POLYGON ((-73.55783070150007 45.52006850850004, -73.55583070150007 45.52006850850004, -73.55583070150007 45.51806850850004, -73.55783070150007 45.51806850850004, -73.55783070150007 45.52006850850004))",16,purple
297,"POLYGON ((-73.55583070150007 45.52006850850004, -73.55383070150008 45.52006850850004, -73.55383070150008 45.51806850850004, -73.55583070150007 45.51806850850004, -73.55583070150007 45.52006850850004))",11,purple
298,"POLYGON ((-73.55383070150008 45.52006850850004, -73.55183070150008 45.52006850850004, -73.55183070150008 45.51806850850004, -73.55383070150008 45.51806850850004, -73.55383070150008 45.52006850850004))",7,purple
299,"POLYGON ((-73.55183070150008 45.52006850850004, -73.54983070150008 45.52006850850004, -73.54983070150008 45.51806850850004, -73.55183070150008 45.51806850850004, -73.55183070150008 45.52006850850004))",9,purple
300,"POLYGON ((-73.58983070149999 45.52206850850004, -73.5878307015 45.52206850850004, -73.5878307015 45.52006850850004, -73.58983070149999 45.52006850850004, -73.58983070149999 45.52206850850004))",34,purple
301,"POLYGON ((-73.5878307015 45.52206850850004, -73.5858307015 45.52206850850004, -73.5858307015 45.52006850850004, -73.5878307015 45.52006850850004, -73.5878307015 45.52206850850004))",77,yellow
302,"POLYGON ((-73.5858307015 45.52206850850004, -73.58383070150001 45.52206850850004, -73.58383070150001 45.52006850850004, -73.5858307015 45.52006850850004, -73.5858307015 45.52206850850004))",41,yellow
303,"POLYGON ((-73.58383070150001 45.52206850850004, -73.58183070150001 45.52206850850004, -73.58183070150001 45.52006850850004, -73.58383070150001 45.52006850850004, -73.58383070150001 45.52206850850004))",67,yellow
304,"POLYGON ((-73.58183070150001 45.52206850850004, -73.57983070150001 45.52206850850004, -73.57983070150001 45.52006850850004, -73.58183070150001 45.52006850850004, -73.58183070150001 45.52206850850004))",40,yellow
305,"POLYGON ((-73.57983070150001 45.52206850850004, -73.57783070150002 45.52206850850004, -73.57783070150002 45.52006850850004, -73.57983070150001 45.52006850850004, -73.57983070150001 45.52206850850004))",56,yellow
306,"POLYGON ((-73.57783070150002 45.52206850850004, -73.57583070150002 45.52206850850004, -73.57583070150002 45.52006850850004, -73.57783070150002 45.52006850850004, -73.57783070150002 45.52206850850004))",253,yellow
307,"POLYGON ((-73.57583070150002 45.52206850850004, -73.57383070150003 45.52206850850004, -73.57383070150003 45.52006850850004, -73.57583070150002 45.52006850850004, -73.57583070150002 45.52206850850004))",169,yellow
308,"POLYGON ((-73.57383070150003 45.52206850850004, -73.57183070150003 45.52206850850004, -73.57183070150003 45.52006850850004, -73.57383070150003 45.52006850850004, -73.57383070150003 45.52206850850004))",50,yellow
309,"POLYGON ((-73.57183070150003 45.52206850850004, -73.56983070150004 45.52206850850004, -73.56983070150004 45.52006850850004, -73.57183070150003 45.52006850850004, -73.57183070150003 45.52206850850004))",74,yellow
310,"POLYGON ((-73.56983070150004 45.52206850850004, -73.56783070150004 45.52206850850004, -73.56783070150004 45.52006850850004, -73.56983070150004 45.52006850850004, -73.56983070150004 45.52206850850004))",26,purple
311,"POLYGON ((-73.56783070150004 45.52206850850004, -73.56583070150005 45.52206850850004, -73.56583070150005 45.52006850850004, -73.56783070150004 45.52006850850004, -73.56783070150004 45.52206850850004))",71,yellow
312,"POLYGON ((-73.56583070150005 45.52206850850004, -73.56383070150005 45.52206850850004, -73.56383070150005 45.52006850850004, -73.56583070150005 45.52006850850004, -73.56583070150005 45.52206850850004))",163,yellow
313,"POLYGON ((-73.56383070150005 45.52206850850004, -73.56183070150006 45.52206850850004, -73.56183070150006 45.52006850850004, -73.56383070150005 45.52006850850004, -73.56383070150005 45.52206850850004))",83,yellow
314,"POLYGON ((-73.56183070150006 45.52206850850004, -73.55983070150006 45.52206850850004, -73.55983070150006 45.52006850850004, -73.56183070150006 45.52006850850004, -73.56183070150006 45.52206850850004))",67,yellow
315,"POLYGON ((-73.55983070150006 45.52206850850004, -73.55783070150007 45.52206850850004, -73.55783070150007 45.52006850850004, -73.55983070150006 45.52006850850004, -73.55983070150006 45.52206850850004))",44,yellow
316,"POLYGON ((-73.55783070150007 45.52206850850004, -73.55583070150007 45.52206850850004, -73.55583070150007 45.52006850850004, -73.55783070150007 45.52006850850004, -73.55783070150007 45.52206850850004))",9,purple
317,"POLYGON ((-73.55583070150007 45.52206850850004, -73.55383070150008 45.52206850850004, -73.55383070150008 45.52006850850004, -73.55583070150007 45.52006850850004, -73.55583070150007 45.52206850850004))",33,purple
318,"POLYGON ((-73.55383070150008 45.52206850850004, -73.55183070150008 45.52206850850004, -73.55183070150008 45.52006850850004, -73.55383070150008 45.52006850850004, -73.55383070150008 45.52206850850004))",19,purple
319,"POLYGON ((-73.55183070150008 45.52206850850004, -73.54983070150008 45.52206850850004, -73.54983070150008 45.52006850850004, -73.55183070150008 45.52006850850004, -73.55183070150008 45.52206850850004))",44,yellow
320,"POLYGON ((-73.58983070149999 45.52406850850004, -73.5878307015 45.52406850850004, -73.5878307015 45.52206850850004, -73.58983070149999 45.52206850850004, -73.58983070149999 45.52406850850004))",24,purple
321,"POLYGON ((-73.5878307015 45.52406850850004, -73.5858307015 45.52406850850004, -73.5858307015 45.52206850850004, -73.5878307015 45.52206850850004, -73.5878307015 45.52406850850004))",18,purple
322,"POLYGON ((-73.5858307015 45.52406850850004, -73.58383070150001 45.52406850850004, -73.58383070150001 45.52206850850004, -73.5858307015 45.52206850850004, -73.5858307015 45.52406850850004))",18,purple
323,"POLYGON ((-73.58383070150001 45.52406850850004, -73.58183070150001 45.52406850850004, -73.58183070150001 45.52206850850004, -73.58383070150001 45.52206850850004, -73.58383070150001 45.52406850850004))",54,yellow
324,"POLYGON ((-73.58183070150001 45.52406850850004, -73.57983070150001 45.52406850850004, -73.57983070150001 45.52206850850004, -73.58183070150001 45.52206850850004, -73.58183070150001 45.52406850850004))",62,yellow
325,"POLYGON ((-73.57983070150001 45.52406850850004, -73.57783070150002 45.52406850850004, -73.57783070150002 45.52206850850004, -73.57983070150001 45.52206850850004, -73.57983070150001 45.52406850850004))",136,yellow
326,"POLYGON ((-73.57783070150002 45.52406850850004, -73.57583070150002 45.52406850850004, -73.57583070150002 45.52206850850004, -73.57783070150002 45.52206850850004, -73.57783070150002 45.52406850850004))",88,yellow
327,"POLYGON ((-73.57583070150002 45.52406850850004, -73.57383070150003 45.52406850850004, -73.57383070150003 45.52206850850004, -73.57583070150002 45.52206850850004, -73.57583070150002 45.52406850850004))",176,yellow
328,"POLYGON ((-73.57383070150003 45.52406850850004, -73.57183070150003 45.52406850850004, -73.57183070150003 45.52206850850004, -73.57383070150003 45.52206850850004, -73.57383070150003 45.52406850850004))",111,yellow
329,"POLYGON ((-73.57183070150003 45.52406850850004, -73.56983070150004 45.52406850850004, -73.56983070150004 45.52206850850004, -73.57183070150003 45.52206850850004, -73.57183070150003 45.52406850850004))",10,purple
330,"POLYGON ((-73.56983070150004 45.52406850850004, -73.56783070150004 45.52406850850004, -73.56783070150004 45.52206850850004, -73.56983070150004 45.52206850850004, -73.56983070150004 45.52406850850004))",24,purple
331,"POLYGON ((-73.56783070150004 45.52406850850004, -73.56583070150005 45.52406850850004, -73.56583070150005 45.52206850850004, -73.56783070150004 45.52206850850004, -73.56783070150004 45.52406850850004))",270,yellow
332,"POLYGON ((-73.56583070150005 45.52406850850004, -73.56383070150005 45.52406850850004, -73.56383070150005 45.52206850850004, -73.56583070150005 45.52206850850004, -73.56583070150005 45.52406850850004))",26,purple
333,"POLYGON ((-73.56383070150005 45.52406850850004, -73.56183070150006 45.52406850850004, -73.56183070150006 45.52206850850004, -73.56383070150005 45.52206850850004, -73.56383070150005 45.52406850850004))",118,yellow
334,"POLYGON ((-73.56183070150006 45.52406850850004, -73.55983070150006 45.52406850850004, -73.55983070150006 45.52206850850004, -73.56183070150006 45.52206850850004, -73.56183070150006 45.52406850850004))",99,yellow
335,"POLYGON ((-73.55983070150006 45.52406850850004, -73.55783070150007 45.52406850850004, -73.55783070150007 45.52206850850004, -73.55983070150006 45.52206850850004, -73.55983070150006 45.52406850850004))",65,yellow
336,"POLYGON ((-73.55783070150007 45.52406850850004, -73.55583070150007 45.52406850850004, -73.55583070150007 45.52206850850004, -73.55783070150007 45.52206850850004, -73.55783070150007 45.52406850850004))",5,purple
337,"POLYGON ((-73.55583070150007 45.52406850850004, -73.55383070150008 45.52406850850004, -73.55383070150008 45.52206850850004, -73.55583070150007 45.52206850850004, -73.55583070150007 45.52406850850004))",11,purple
338,"POLYGON ((-73.55383070150008 45.52406850850004, -73.55183070150008 45.52406850850004, -73.55183070150008 45.52206850850004, -73.55383070150008 45.52206850850004, -73.55383070150008 45.52406850850004))",34,purple
339,"POLYGON ((-73.55183070150008 45.52406850850004, -73.54983070150008 45.52406850850004, -73.54983070150008 45.52206850850004, -73.55183070150008 45.52206850850004, -73.55183070150008 45.52406850850004))",5,purple
340,"POLYGON ((-73.58983070149999 45.52606850850005, -73.5878307015 45.52606850850005, -73.5878307015 45.52406850850004, -73.58983070149999 45.52406850850004, -73.58983070149999 45.52606850850005))",6,purple
341,"POLYGON ((-73.5878307015 45.52606850850005, -73.5858307015 45.52606850850005, -73.5858307015 45.52406850850004, -73.5878307015 45.52406850850004, -73.5878307015 45.52606850850005))",8,purple
342,"POLYGON ((-73.5858307015 45.52606850850005, -73.58383070150001 45.52606850850005, -73.58383070150001 45.52406850850004, -73.5858307015 45.52406850850004, -73.5858307015 45.52606850850005))",14,purple
343,"POLYGON ((-73.58383070150001 45.52606850850005, -73.58183070150001 45.52606850850005, -73.58183070150001 45.52406850850004, -73.58383070150001 45.52406850850004, -73.58383070150001 45.52606850850005))",21,purple
344,"POLYGON ((-73.58183070150001 45.52606850850005, -73.57983070150001 45.52606850850005, -73.57983070150001 45.52406850850004, -73.58183070150001 45.52406850850004, -73.58183070150001 45.52606850850005))",106,yellow
345,"POLYGON ((-73.57983070150001 45.52606850850005, -73.57783070150002 45.52606850850005, -73.57783070150002 45.52406850850004, -73.57983070150001 45.52406850850004, -73.57983070150001 45.52606850850005))",34,purple
346,"POLYGON ((-73.57783070150002 45.52606850850005, -73.57583070150002 45.52606850850005, -73.57583070150002 45.52406850850004, -73.57783070150002 45.52406850850004, -73.57783070150002 45.52606850850005))",121,yellow
347,"POLYGON ((-73.57583070150002 45.52606850850005, -73.57383070150003 45.52606850850005, -73.57383070150003 45.52406850850004, -73.57583070150002 45.52406850850004, -73.57583070150002 45.52606850850005))",31,purple
348,"POLYGON ((-73.57383070150003 45.52606850850005, -73.57183070150003 45.52606850850005, -73.57183070150003 45.52406850850004, -73.57383070150003 45.52406850850004, -73.57383070150003 45.52606850850005))",77,yellow
349,"POLYGON ((-73.57183070150003 45.52606850850005, -73.56983070150004 45.52606850850005, -73.56983070150004 45.52406850850004, -73.57183070150003 45.52406850850004, -73.57183070150003 45.52606850850005))",47,yellow
350,"POLYGON ((-73.56983070150004 45.52606850850005, -73.56783070150004 45.52606850850005, -73.56783070150004 45.52406850850004, -73.56983070150004 45.52406850850004, -73.56983070150004 45.52606850850005))",40,yellow
351,"POLYGON ((-73.56783070150004 45.52606850850005, -73.56583070150005 45.52606850850005, -73.56583070150005 45.52406850850004, -73.56783070150004 45.52406850850004, -73.56783070150004 45.52606850850005))",218,yellow
352,"POLYGON ((-73.56583070150005 45.52606850850005, -73.56383070150005 45.52606850850005, -73.56383070150005 45.52406850850004, -73.56583070150005 45.52406850850004, -73.56583070150005 45.52606850850005))",91,yellow
353,"POLYGON ((-73.56383070150005 45.52606850850005, -73.56183070150006 45.52606850850005, -73.56183070150006 45.52406850850004, -73.56383070150005 45.52406850850004, -73.56383070150005 45.52606850850005))",195,yellow
354,"POLYGON ((-73.56183070150006 45.52606850850005, -73.55983070150006 45.52606850850005, -73.55983070150006 45.52406850850004, -73.56183070150006 45.52406850850004, -73.56183070150006 45.52606850850005))",45,yellow
355,"POLYGON ((-73.55983070150006 45.52606850850005, -73.55783070150007 45.52606850850005, -73.55783070150007 45.52406850850004, -73.55983070150006 45.52406850850004, -73.55983070150006 45.52606850850005))",33,purple
356,"POLYGON ((-73.55783070150007 45.52606850850005, -73.55583070150007 45.52606850850005, -73.55583070150007 45.52406850850004, -73.55783070150007 45.52406850850004, -73.55783070150007 45.52606850850005))",6,purple
357,"POLYGON ((-73.55583070150007 45.52606850850005, -73.55383070150008 45.52606850850005, -73.55383070150008 45.52406850850004, -73.55583070150007 45.52406850850004, -73.55583070150007 45.52606850850005))",2,purple
358,"POLYGON ((-73.55383070150008 45.52606850850005, -73.55183070150008 45.52606850850005, -73.55183070150008 45.52406850850004, -73.55383070150008 45.52406850850004, -73.55383070150008 45.52606850850005))",1,purple
359,"POLYGON ((-73.55183070150008 45.52606850850005, -73.54983070150008 45.52606850850005, -73.54983070150008 45.52406850850004, -73.55183070150008 45.52406850850004, -73.55183070150008 45.52606850850005))",0,purple
360,"POLYGON ((-73.58983070149999 45.52806850850005, -73.5878307015 45.52806850850005, -73.5878307015 45.52606850850005, -73.58983070149999 45.52606850850005, -73.58983070149999 45.52806850850005))",15,purple
361,"POLYGON ((-73.5878307015 45.52806850850005, -73.5858307015 45.52806850850005, -73.5858307015 45.52606850850005, -73.5878307015 45.52606850850005, -73.5878307015 45.52806850850005))",13,purple
362,"POLYGON ((-73.5858307015 45.52806850850005, -73.58383070150001 45.52806850850005, -73.58383070150001 45.52606850850005, -73.5858307015 45.52606850850005, -73.5858307015 45.52806850850005))",31,purple
363,"POLYGON ((-73.58383070150001 45.52806850850005, -73.58183070150001 45.52806850850005, -73.58183070150001 45.52606850850005, -73.58383070150001 45.52606850850005, -73.58383070150001 45.52806850850005))",31,purple
364,"POLYGON ((-73.58183070150001 45.52806850850005, -73.57983070150001 45.52806850850005, -73.57983070150001 45.52606850850005, -73.58183070150001 45.52606850850005, -73.58183070150001 45.52806850850005))",73,yellow
365,"POLYGON ((-73.57983070150001 45.52806850850005, -73.57783070150002 45.52806850850005, -73.57783070150002 45.52606850850005, -73.57983070150001 45.52606850850005, -73.57983070150001 45.52806850850005))",50,yellow
366,"POLYGON ((-73.57783070150002 45.52806850850005, -73.57583070150002 45.52806850850005, -73.57583070150002 45.52606850850005, -73.57783070150002 45.52606850850005, -73.57783070150002 45.52806850850005))",21,purple
367,"POLYGON ((-73.57583070150002 45.52806850850005, -73.57383070150003 45.52806850850005, -73.57383070150003 45.52606850850005, -73.57583070150002 45.52606850850005, -73.57583070150002 45.52806850850005))",35,yellow
368,"POLYGON ((-73.57383070150003 45.52806850850005, -73.57183070150003 45.52806850850005, -73.57183070150003 45.52606850850005, -73.57383070150003 45.52606850850005, -73.57383070150003 45.52806850850005))",14,purple
369,"POLYGON ((-73.57183070150003 45.52806850850005, -73.56983070150004 45.52806850850005, -73.56983070150004 45.52606850850005, -73.57183070150003 45.52606850850005, -73.57183070150003 45.52806850850005))",64,yellow
370,"POLYGON ((-73.56983070150004 45.52806850850005, -73.56783070150004 45.52806850850005, -73.56783070150004 45.52606850850005, -73.56983070150004 45.52606850850005, -73.56983070150004 45.52806850850005))",89,yellow
371,"POLYGON ((-73.56783070150004 45.52806850850005, -73.56583070150005 45.52806850850005, -73.56583070150005 45.52606850850005, -73.56783070150004 45.52606850850005, -73.56783070150004 45.52806850850005))",70,yellow
372,"POLYGON ((-73.56583070150005 45.52806850850005, -73.56383070150005 45.52806850850005, -73.56383070150005 45.52606850850005, -73.56583070150005 45.52606850850005, -73.56583070150005 45.52806850850005))",71,yellow
373,"POLYGON ((-73.56383070150005 45.52806850850005, -73.56183070150006 45.52806850850005, -73.56183070150006 45.52606850850005, -73.56383070150005 45.52606850850005, -73.56383070150005 45.52806850850005))",0,purple
374,"POLYGON ((-73.56183070150006 45.52806850850005, -73.55983070150006 45.52806850850005, -73.55983070150006 45.52606850850005, -73.56183070150006 45.52606850850005, -73.56183070150006 45.52806850850005))",59,yellow
375,"POLYGON ((-73.55983070150006 45.52806850850005, -73.55783070150007 45.52806850850005, -73.55783070150007 45.52606850850005, -73.55983070150006 45.52606850850005, -73.55983070150006 45.52806850850005))",30,purple
376,"POLYGON ((-73.55783070150007 45.52806850850005, -73.55583070150007 45.52806850850005, -73.55583070150007 45.52606850850005, -73.55783070150007 45.52606850850005, -73.55783070150007 45.52806850850005))",37,yellow
377,"POLYGON ((-73.55583070150007 45.52806850850005, -73.55383070150008 45.52806850850005, -73.55383070150008 45.52606850850005, -73.55583070150007 45.52606850850005, -73.55583070150007 45.52806850850005))",10,purple
378,"POLYGON ((-73.55383070150008 45.52806850850005, -73.55183070150008 45.52806850850005, -73.55183070150008 45.52606850850005, -73.55383070150008 45.52606850850005, -73.55383070150008 45.52806850850005))",0,purple
379,"POLYGON ((-73.55183070150008 45.52806850850005, -73.54983070150008 45.52806850850005, -73.54983070150008 45.52606850850005, -73.55183070150008 45.52606850850005, -73.55183070150008 45.52806850850005))",0,purple
380,"POLYGON ((-73.58983070149999 45.53006850850005, -73.5878307015 45.53006850850005, -73.5878307015 45.52806850850005, -73.58983070149999 45.52806850850005, -73.58983070149999 45.53006850850005))",28,purple
381,"POLYGON ((-73.5878307015 45.53006850850005, -73.5858307015 45.53006850850005, -73.5858307015 45.52806850850005, -73.5878307015 45.52806850850005, -73.5878307015 45.53006850850005))",19,purple
382,"POLYGON ((-73.5858307015 45.53006850850005, -73.58383070150001 45.53006850850005, -73.58383070150001 45.52806850850005, -73.5858307015 45.52806850850005, -73.5858307015 45.53006850850005))",25,purple
383,"POLYGON ((-73.58383070150001 45.53006850850005, -73.58183070150001 45.53006850850005, -73.58183070150001 45.52806850850005, -73.58383070150001 45.52806850850005, -73.58383070150001 45.53006850850005))",91,yellow
384,"POLYGON ((-73.58183070150001 45.53006850850005, -73.57983070150001 45.53006850850005, -73.57983070150001 45.52806850850005, -73.58183070150001 45.52806850850005, -73.58183070150001 45.53006850850005))",18,purple
385,"POLYGON ((-73.57983070150001 45.53006850850005, -73.57783070150002 45.53006850850005, -73.57783070150002 45.52806850850005, -73.57983070150001 45.52806850850005, -73.57983070150001 45.53006850850005))",18,purple
386,"POLYGON ((-73.57783070150002 45.53006850850005, -73.57583070150002 45.53006850850005, -73.57583070150002 45.52806850850005, -73.57783070150002 45.52806850850005, -73.57783070150002 45.53006850850005))",0,purple
387,"POLYGON ((-73.57583070150002 45.53006850850005, -73.57383070150003 45.53006850850005, -73.57383070150003 45.52806850850005, -73.57583070150002 45.52806850850005, -73.57583070150002 45.53006850850005))",20,purple
388,"POLYGON ((-73.57383070150003 45.53006850850005, -73.57183070150003 45.53006850850005, -73.57183070150003 45.52806850850005, -73.57383070150003 45.52806850850005, -73.57383070150003 45.53006850850005))",19,purple
389,"POLYGON ((-73.57183070150003 45.53006850850005, -73.56983070150004 45.53006850850005, -73.56983070150004 45.52806850850005, -73.57183070150003 45.52806850850005, -73.57183070150003 45.53006850850005))",46,yellow
390,"POLYGON ((-73.56983070150004 45.53006850850005, -73.56783070150004 45.53006850850005, -73.56783070150004 45.52806850850005, -73.56983070150004 45.52806850850005, -73.56983070150004 45.53006850850005))",51,yellow
391,"POLYGON ((-73.56783070150004 45.53006850850005, -73.56583070150005 45.53006850850005, -73.56583070150005 45.52806850850005, -73.56783070150004 45.52806850850005, -73.56783070150004 45.53006850850005))",3,purple
392,"POLYGON ((-73.56583070150005 45.53006850850005, -73.56383070150005 45.53006850850005, -73.56383070150005 45.52806850850005, -73.56583070150005 45.52806850850005, -73.56583070150005 45.53006850850005))",0,purple
393,"POLYGON ((-73.56383070150005 45.53006850850005, -73.56183070150006 45.53006850850005, -73.56183070150006 45.52806850850005, -73.56383070150005 45.52806850850005, -73.56383070150005 45.53006850850005))",0,purple
394,"POLYGON ((-73.56183070150006 45.53006850850005, -73.55983070150006 45.53006850850005, -73.55983070150006 45.52806850850005, -73.56183070150006 45.52806850850005, -73.56183070150006 45.53006850850005))",0,purple
395,"POLYGON ((-73.55983070150006 45.53006850850005, -73.55783070150007 45.53006850850005, -73.55783070150007 45.52806850850005, -73.55983070150006 45.52806850850005, -73.55983070150006 45.53006850850005))",0,purple
396,"POLYGON ((-73.55783070150007 45.53006850850005, -73.55583070150007 45.53006850850005, -73.55583070150007 45.52806850850005, -73.55783070150007 45.52806850850005, -73.55783070150007 45.53006850850005))",0,purple
397,"POLYGON ((-73.55583070150007 45.53006850850005, -73.55383070150008 45.53006850850005, -73.55383070150008 45.52806850850005, -73.55583070150007 45.52806850850005, -73.55583070150007 45.53006850850005))",0,purple
398,"POLYGON ((-73.55383070150008 45.53006850850005, -73.55183070150008 45.53006850850005, -73.55183070150008 45.52806850850005, -73.55383070150008 45.52806850850005, -73.55383070150008 45.53006850850005))",0,purple
399,"POLYGON ((-73.55183070150008 45.53006850850005, -73.54983070150008 45.53006850850005, -73.54983070150008 45.52806850850005, -73.55183070150008 45.52806850850005, -73.55183070150008 45.53006850850005))",5,purple
